scorer,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000
3992,73.72480011,150.2010345,0.999999762,44.44646835,161.1412201,1,42.83875275,96.15795898,1
3993,73.70890045,150.1911316,0.999999762,44.47907257,161.2557526,1,42.74880981,96.19924927,1
3994,73.7709198,150.1904602,0.999999762,44.49611664,161.1638031,1,42.68418503,96.22886658,1
3995,73.69458771,150.1664429,0.999999762,44.48124695,161.1989899,1,42.78239822,96.19271851,1
3996,73.67240143,150.235611,0.999999762,44.50031662,161.2687225,1,42.74009705,96.204422,1
3997,71.91137695,149.4705353,0.999999881,44.39673233,161.4334869,1,42.67078781,96.25413513,1
3998,68.60096741,148.1095428,1,44.32022858,161.3790436,1,42.7609787,96.08018494,1
3999,66.43010712,146.559845,1,44.33965683,161.5605774,1,42.71841431,96.2188797,1
4000,64.65686798,144.7240295,0.999999762,44.31348419,161.5156403,1,42.56311035,96.25518799,1
4001,62.84302521,142.6569977,0.999999642,43.98915482,160.8888397,1,42.74232483,96.1891098,1
4002,58.83226395,139.8793793,0.999999881,43.888134,160.7389069,1,42.54605865,96.16635895,1
4003,55.37106705,138.6983337,1,43.79380798,160.9092407,1,42.58686829,96.28167725,1
4004,53.5442543,137.1884918,0.999999881,43.8286171,160.947937,1,42.71030807,96.46064758,1
4005,54.61297226,134.2095032,0.999999881,43.9353714,160.903656,1,42.73864746,96.57292938,1
4006,53.38719177,128.6550598,0.999999762,43.916008,161.2416382,1,42.60409164,96.27143097,1
4007,50.8355217,124.482666,0.999999881,44.01454544,161.1172638,1,42.5524559,96.30660248,1
4008,50.50276947,123.495903,0.999999762,44.10996246,161.0636597,1,42.38023376,96.10728455,0.999999881
4009,50.29511642,122.282814,0.999999642,44.05526733,161.0603943,1,42.02121735,95.9043045,0.999999881
4010,52.75614166,120.1872406,0.999999762,44.13040161,160.7142334,1,41.70333099,95.43671417,0.999999642
4011,54.00615311,116.845047,0.999999881,44.15846634,160.4940033,1,41.60703278,95.27669525,0.999999404
4012,56.57178879,114.5431519,0.999999404,44.25788879,160.3316345,1,42.02776718,95.43373108,0.999999642
4013,58.53974152,108.9775467,0.999999523,44.63947296,160.7442017,1,42.33734131,95.5315094,0.999999762
4014,59.92851639,107.3251114,0.999999642,44.64909363,160.5350952,1,42.60220718,95.79158783,0.999999881
4015,61.8198967,106.3196335,0.999999523,44.7930069,160.6132202,1,42.55677414,95.82826233,0.999999881
4016,61.76665878,106.7113647,0.999999046,44.81167221,160.6569519,1,42.29516602,95.79489136,0.999999881
4017,65.01834106,105.6562042,0.999999523,44.65442276,160.5377655,1,42.11490631,95.58050537,1
4018,66.75205231,105.9978104,0.999999642,44.56596375,160.6027527,1,41.7268219,95.57623291,1
4019,65.37114716,107.0157547,0.999999762,44.59149933,160.6879883,1,41.6427002,95.5699234,1
4020,68.80215454,106.756279,0.999999166,44.51372528,160.5442047,1,41.79856873,95.57156372,1
4021,74.29689789,106.2620163,0.999998093,44.54496002,160.5570374,1,41.99105835,95.76506805,1
4022,78.91381836,104.9964905,0.999998927,44.49973679,160.4693756,1,42.31983185,96.04096985,1
4023,82.8397522,103.8341522,0.999999881,44.39111328,160.3702698,1,42.2641449,96.00533295,1
4024,86.69256592,104.4530182,0.999999881,44.53374863,160.3477325,1,42.4683342,96.14289856,1
4025,89.71285248,105.9670334,0.999998569,44.49925232,160.2622986,1,42.59526062,96.17419434,1
4026,91.06906128,106.6308517,0.999999404,44.51003265,160.2530975,1,42.50896072,96.07274628,1
4027,93.26799011,106.7756348,0.999999523,44.54297256,160.2587433,1,42.42266083,96.14321136,1
4028,94.83258057,106.802948,0.999999523,44.61000443,160.2667236,1,42.57107162,96.04102325,1
4029,95.70697784,107.5544891,0.999999166,44.60666656,160.2467346,1,42.51203918,96.13166046,1
4030,95.1631012,107.1776047,0.999999523,44.6179924,160.2370605,1,42.48865128,96.08447266,1
4031,96.65804291,108.2978745,0.999999762,44.59106064,160.2586212,1,42.35508728,96.16072083,1
4032,98.65786743,110.0076904,0.999999762,44.65870285,160.1835938,1,42.26147079,95.98834229,1
4033,99.18489075,112.3597488,0.999999762,44.60711288,160.1739502,1,42.14638138,96.05064392,1
4034,101.7095947,114.6146622,1,44.60694885,160.1660767,1,42.15805435,96.08644104,1
4035,103.7705231,116.736969,0.999999881,44.65326691,160.2197418,1,42.24420166,96.0776062,1
4036,103.9673767,118.8284988,0.999999762,44.48866272,160.1810455,1,42.21920395,96.16917419,1
4037,105.2170105,120.0294876,0.999999881,44.59479141,160.1977539,1,42.35454941,96.11875153,1
4038,106.9761124,121.3712158,0.999999881,44.54532242,160.2012787,1,42.34172821,96.07524872,1
4039,109.8110123,122.4986267,0.999999642,44.50360489,160.2285461,1,42.4615097,96.08535004,1
4040,111.1553574,126.5073547,0.999999166,44.53712463,160.2206879,1,42.59213638,96.19602966,1
4041,111.4085312,131.3622742,0.999999642,44.57661438,160.2578583,1,42.65754318,96.06398773,1
4042,110.7765503,133.890976,0.999999881,44.57204437,160.2980652,1,42.63505173,96.1603241,1
4043,110.8336029,134.807724,0.999999762,44.5656929,160.2448883,1,42.84132004,96.2000885,1
4044,110.3490601,135.4082489,0.999999762,44.54689407,160.2264252,1,42.99235916,96.21761322,1
4045,109.5218506,136.5256348,0.999999642,44.53071213,160.2749176,1,42.88871765,96.14067841,1
4046,108.7728806,138.1754456,0.999999404,44.45064926,160.3566895,1,42.80788803,96.19355011,1
4047,108.5016479,138.9956665,0.999999404,44.49879456,160.268158,1,42.79073715,96.17608643,1
4048,107.9528503,139.8460541,0.999999404,44.53227997,160.3199005,1,42.76605225,96.15938568,1
4049,106.9019928,139.9467926,0.999999285,44.53658676,160.3168182,1,42.8993721,96.26368713,1
4050,106.2514725,140.1432648,0.999999046,44.53326797,160.3659515,1,42.83742142,96.22542572,1
4051,105.8872528,140.5332794,0.999998927,44.5173378,160.4207306,1,42.80866241,96.24147797,1
4052,105.4318085,140.7789307,0.999998808,44.53229141,160.3701935,1,42.81911469,96.23192596,1
4053,105.3328552,140.9081879,0.999998808,44.54007721,160.4150543,1,42.76840591,96.27620697,1
4054,105.3803787,141.1257782,0.999998689,44.5164032,160.3862305,1,42.74013138,96.18995667,1
4055,104.4252625,141.7624512,0.999997973,44.53498077,160.386795,1,42.78444672,96.15239716,1
4056,102.5222168,144.056076,0.999999404,44.53666306,160.4002533,1,42.75004196,96.16709137,1
4057,100.1613693,146.387207,0.999999881,44.59493637,160.3560791,1,42.73266602,96.23193359,1
4058,97.11870575,147.6197205,0.999999762,44.58800888,160.3728333,1,42.87914276,96.20922089,1
4059,95.67224884,148.389679,0.999999523,44.65090561,160.3979797,1,42.82028198,96.18182373,1
4060,95.11639404,149.1677399,0.999999523,44.58778763,160.3159485,1,42.73464203,96.15589905,1
4061,95.96583557,149.4129028,0.999999642,44.60935974,160.3399963,1,42.75378799,96.17808533,1
4062,96.24901581,149.0516357,0.999999642,44.60367584,160.344696,1,42.78649521,96.23971558,1
4063,96.40377045,148.739624,0.999999762,44.63971329,160.3496857,1,42.80331039,96.13609314,1
4064,96.36986542,148.6859894,0.999999642,44.62203598,160.3600769,1,42.80009079,96.21707916,1
4065,96.34906006,148.669754,0.999999642,44.615242,160.2885895,1,42.90007401,96.28460693,1
4066,96.39115906,148.6818695,0.999999762,44.6310997,160.3582611,1,42.76496124,96.17733002,1
4067,96.37268829,148.6278839,0.999999642,44.63557053,160.3334961,1,42.86665344,96.19843292,1
4068,96.38066864,148.5731049,0.999999762,44.67889404,160.3563538,1,42.80311203,96.15997314,1
4069,96.39167023,148.5502625,0.999999642,44.62307739,160.2762756,1,42.86623764,96.14944458,1
4070,96.39147186,148.6066589,0.999999642,44.57471848,160.3691711,1,42.83532333,96.21999359,1
4071,96.38400269,148.591507,0.999999642,44.66257477,160.3510895,1,42.89101028,96.20441437,1
4072,96.40244293,148.5770569,0.999999642,44.63089752,160.3397522,1,42.78902435,96.18532562,1
4073,96.45785522,148.5344849,0.999999762,44.69161224,160.3161011,1,42.86090088,96.2022171,1
4074,96.39318848,148.5960541,0.999999642,44.69244766,160.3531036,1,42.77321243,96.23730469,1
4075,96.3988266,148.576889,0.999999762,44.67556,160.2880859,1,42.85872269,96.19472504,1
4076,96.37387848,148.5775146,0.999999642,44.63127136,160.3162537,1,42.83195877,96.25946045,1
4077,96.02560425,148.7389832,0.999999642,44.62007523,160.3551483,1,42.78242111,96.19421387,1
4078,95.70269012,148.7643585,0.999999523,44.50805283,160.370575,1,42.692379,96.25869751,1
4079,95.4003067,148.8070984,0.999999404,44.49949265,160.3656464,1,42.78924942,96.19396973,1
4080,95.35538483,148.5835419,0.999999404,44.5501442,160.3203888,1,42.86340714,96.29109192,1
4081,95.35829163,148.4985046,0.999999404,44.57627869,160.3183136,1,42.74049377,96.162323,1
4082,95.24586487,148.4824066,0.999999404,44.62435532,160.3034058,1,42.76989746,96.18624115,1
4083,95.18320465,148.3641357,0.999999404,44.67915344,160.3371735,1,42.73557281,96.16033173,1
4084,95.05069733,148.4803314,0.999999404,44.67981339,160.2847748,1,42.78991699,96.08590698,1
4085,94.51597595,148.844162,0.999999404,44.58050919,160.3562469,1,42.76296997,96.19023895,1
4086,92.38942719,149.3301239,0.999999523,44.56777954,160.3458405,1,42.78554153,96.16567993,1
4087,90.0460968,149.4005585,0.999999523,44.59830093,160.4524536,1,42.86236191,96.18075562,1
4088,88.73121643,148.74263,0.999999762,44.56498718,160.4231415,1,42.88399124,96.2783432,1
4089,87.55967712,149.5842743,0.999999881,44.58479691,160.5758209,1,42.8442955,96.19599915,1
4090,87.34126282,149.5442505,0.999999881,44.57633591,160.472229,1,43.02429199,96.28970337,1
4091,87.99832153,148.7266083,0.999999881,44.56496048,160.5025482,1,42.81264114,96.27458954,1
4092,88.13893127,148.5484314,0.999999881,44.55998611,160.4803772,1,42.86668396,96.21844482,1
4093,88.00671387,148.3953705,0.999999881,44.56604767,160.4958496,1,42.94555664,96.29999542,1
4094,87.43744659,147.9318848,0.999999881,44.56847,160.470047,1,43.007267,96.18145752,1
4095,86.21124268,146.6460724,0.999999881,44.53834915,160.4142303,1,42.92670059,96.27452087,1
4096,85.53459167,145.5392303,0.999999881,44.49516678,160.4122314,1,42.93293762,96.24153137,1
4097,85.4638443,144.3302002,0.999999642,44.4229126,160.3881378,1,42.84239197,96.23406219,1
4098,86.29828644,144.180603,0.999999523,44.37714767,160.335495,1,42.90550995,96.24893951,1
4099,86.97902679,144.370575,0.999999523,44.28536224,160.2832489,1,42.89157104,96.41848755,1
4100,87.3381424,144.2736664,0.999999523,44.19095993,160.3267822,1,42.90322495,96.33836365,1
4101,88.14054871,144.2804108,0.999999285,44.23438263,160.3509216,1,42.75329208,96.3320694,1
4102,88.50702667,145.0126953,0.999998569,44.29392242,160.3341827,1,42.88975906,96.31635284,1
4103,89.24427032,142.4512634,0.999999285,44.26052094,160.3676453,1,42.89836502,96.33052826,1
4104,91.46681213,142.5056152,0.999999166,44.34873962,160.3603516,1,42.78505707,96.26399994,1
4105,93.48895264,142.2906799,0.999998927,44.44860077,160.3240814,1,42.81843567,96.25245667,1
4106,94.74788666,142.1524963,0.99999845,44.49695969,160.4334412,1,42.78071594,96.3019104,1
4107,93.98552704,143.3449707,0.99999845,44.41662979,160.4290619,1,42.8002739,96.27442932,1
4108,94.37506104,141.9494324,0.999998808,44.39824295,160.3757935,1,42.85605621,96.26116943,1
4109,93.76021576,141.9267731,0.999999046,44.34968185,160.3506775,1,42.75928879,96.25291443,1
4110,94.22690582,142.8934174,0.99999845,44.42667389,160.4094391,1,42.88850784,96.28243256,1
4111,94.63297272,143.1459351,0.999998212,44.48460388,160.3989868,1,42.8167572,96.27831268,1
4112,93.74095917,143.8832855,0.99999845,44.42331314,160.3596191,1,42.74670029,96.23174286,1
4113,94.51504517,143.7442932,0.999999046,44.43849945,160.4240265,1,42.80067444,96.27920532,1
4114,96.10541534,143.4588623,0.999999285,44.4836998,160.4135284,1,42.82603836,96.28875732,1
4115,97.19206238,143.1913605,0.999999285,44.49050903,160.4594574,1,42.94920731,96.27862549,1
4116,98.75105286,143.2310028,0.999999166,44.44945526,160.4879608,1,42.81911087,96.25706482,1
4117,101.8335876,143.5130157,0.999998808,44.46034622,160.3665314,1,42.80703735,96.24353027,1
4118,103.7539978,143.4368134,0.999997377,44.44547653,160.4317474,1,42.69171143,96.20032501,1
4119,105.1677017,141.6869812,0.999997377,44.46352768,160.3830719,1,42.78956223,96.21752167,1
4120,106.3884659,140.3842621,0.999999285,44.47196198,160.3417511,1,42.73770523,96.23641205,1
4121,107.451622,138.9854279,0.999999404,44.51406097,160.3084869,1,42.81803894,96.24668884,1
4122,107.9891357,138.2461548,0.999999523,44.49277496,160.3511353,1,42.95284653,96.26637268,1
4123,107.8592911,137.2790527,0.999999642,44.45415497,160.3989868,1,42.89406967,96.30669403,1
4124,109.0279541,136.6437683,0.999999762,44.49042892,160.4003448,1,42.93421936,96.18267822,1
4125,110.1228561,136.7541962,0.999999762,44.52402878,160.3439636,1,42.88308334,96.20709991,1
4126,110.8899841,135.9143219,0.999999762,44.47118378,160.2867126,1,42.79654694,96.20915985,1
4127,111.3284836,134.1513824,0.999999762,44.45426559,160.2857361,1,42.96505356,96.17777252,1
4128,111.5919571,130.6504211,0.999999404,44.48685074,160.2597656,1,42.98544693,96.2527771,1
4129,110.5324631,127.2440948,0.999998927,44.52207565,160.2813263,1,42.79998398,96.18782043,1
4130,109.9966202,124.4632874,0.999999642,44.61617279,160.2508392,1,42.86787415,96.20901489,1
4131,110.286377,123.0239716,0.999999642,44.6020546,160.2650757,1,42.77733994,96.15358734,1
4132,110.9592896,122.117012,0.999999523,44.57333755,160.2356262,1,42.87758636,96.20864868,1
4133,111.266655,120.992836,0.999999523,44.59331894,160.2070923,1,42.86431503,96.22973633,1
4134,111.0460129,118.5275116,0.999999762,44.55447388,160.2253418,1,42.79115295,96.2071991,1
4135,110.22155,116.8721085,0.999999881,44.61662674,160.1764069,1,42.8185997,96.19235229,1
4136,108.8815536,115.4687958,0.999999762,44.55561829,160.2062836,1,42.715271,96.19366455,1
4137,107.4864273,114.2929688,0.999999762,44.59414673,160.1803589,1,42.82361603,96.17776489,1
4138,106.8455811,112.9522705,0.999999523,44.57073593,160.1908264,1,42.78878784,96.22834778,1
4139,106.8292465,111.2554092,0.999999642,44.60390472,160.1525421,1,42.85338593,96.13994598,1
4140,106.5156631,110.4533386,0.999999642,44.608181,160.1620026,1,42.80415344,96.12879944,1
4141,106.1172638,109.8657303,0.999999642,44.61553574,160.1111298,1,42.6924324,96.07929993,1
4142,105.7687607,109.4951096,0.999999642,44.52292252,160.1162415,1,42.73384857,96.06440735,1
4143,105.3528214,109.6406937,0.999999642,44.56198883,160.1328125,1,42.74324799,96.06018066,1
4144,102.5411453,109.8306885,0.999999046,44.61304855,160.1273499,1,42.65699387,96.05478668,1
4145,100.3645859,109.6094284,0.999999642,44.53095627,160.1472473,1,42.62733078,96.06645203,1
4146,99.3001709,109.6867447,0.999999762,44.59223175,160.2447968,1,42.67008209,96.07957458,1
4147,98.62453461,109.4462662,0.999999762,44.65016556,160.1448975,1,42.64251709,96.17242432,1
4148,98.49234772,109.2914047,0.999999762,44.64695358,160.2617035,1,42.515625,96.07761383,1
4149,98.24023438,109.515686,0.999999762,44.59176254,160.2001801,1,42.60531235,96.13035583,1
4150,98.25582886,109.5418243,0.999999762,44.60815048,160.1559296,1,42.53103256,96.11858368,1
4151,98.27536774,109.4647751,0.999999762,44.59228134,160.1995697,1,42.62071609,96.09290314,1
4152,98.2696228,109.4639664,0.999999762,44.61346817,160.193512,1,42.47404861,96.0579834,1
4153,98.16472626,109.4689484,0.999999762,44.66740036,160.1699066,1,42.63803482,96.14997864,1
4154,98.15420532,109.4647064,0.999999762,44.58136749,160.2005463,1,42.58302689,96.13744354,1
4155,98.23293304,109.4799957,0.999999762,44.6336937,160.2307739,1,42.64173508,96.15680695,1
4156,98.11242676,109.4661331,0.999999762,44.56761932,160.2201385,1,42.56021881,96.15759277,1
4157,98.15836334,109.4648666,0.999999762,44.65036011,160.217453,1,42.67276001,96.11765289,1
4158,98.14419556,109.405838,0.999999762,44.57772446,160.1360016,1,42.60268784,96.1336441,1
4159,98.05618286,109.1425095,0.999999762,44.58979797,160.1833649,1,42.65077972,96.06904602,1
4160,98.16682434,109.0956573,0.999999881,44.6151886,160.2482147,1,42.62259293,96.10019684,1
4161,98.27954102,109.2829971,0.999999881,44.59331512,160.21698,1,42.60139465,96.15630341,1
4162,99.30950928,109.7814331,0.999999881,44.59799576,160.2293243,1,42.62054062,96.11295319,1
4163,100.7095337,110.2798691,0.999999642,44.57154846,160.1754303,1,42.57619476,96.15271759,1
4164,101.5808258,110.9290085,0.999999523,44.55027008,160.1397858,1,42.72594452,96.18165588,1
4165,103.4240341,111.581871,0.999999642,44.66264343,160.1930237,1,42.67310715,96.06240845,1
4166,104.0494232,113.0482254,0.999999881,44.63746643,160.1738892,1,42.77218246,96.06603241,1
4167,104.1576233,114.1490936,0.999999881,44.59500885,160.188736,1,42.6256752,96.15402222,1
4168,103.9073639,116.2818985,1,44.5803299,160.2611847,1,42.85718155,96.28543091,1
4169,103.8935776,118.885025,0.999999881,44.49069595,160.204895,1,42.73608017,96.16799927,1
4170,104.4620972,120.3919067,0.999999881,44.59951401,160.1872253,1,42.80947876,96.24539948,1
4171,104.6408615,122.7501221,0.999999642,44.58005524,160.2593536,1,42.71355438,96.32364655,1
4172,103.8237762,124.0944748,0.999999642,44.57078934,160.2660828,1,42.84592819,96.28805542,1
4173,103.7014008,128.012558,0.999999523,44.43890381,160.2545166,1,42.82135773,96.22753906,1
4174,104.236145,132.1018524,0.999999881,44.32905197,160.311264,1,42.8600769,96.24635315,1
4175,104.688324,137.378891,0.999999523,44.42411041,160.3734283,1,42.74988556,96.17800903,1
4176,104.0987244,139.192627,0.999998569,44.46894455,160.4120331,1,42.71062469,96.19366455,1
4177,100.8347092,141.6291046,0.999998808,44.48738098,160.3117065,1,42.88046646,96.22007751,1
4178,99.03151703,142.9841766,0.999999285,44.59086609,160.3470917,1,42.74803162,96.2229538,1
4179,98.99337769,145.0031281,0.999999642,44.56476212,160.2971954,1,42.78239441,96.17185211,1
4180,97.5723114,145.9138489,0.999999642,44.72684097,160.3119354,1,42.83779144,96.2108078,1
4181,97.03713989,145.8241882,0.999999642,44.64706802,160.3420715,1,42.78672791,96.18313599,1
4182,96.90789795,145.6138611,0.999999523,44.70409775,160.3128967,1,42.80332565,96.22338104,1
4183,96.12216949,145.4824219,0.999999166,44.62533951,160.3675232,1,42.81276321,96.20214081,1
4184,95.61676788,145.3015137,0.999998927,44.63550949,160.313324,1,42.90880203,96.21881104,1
4185,95.08006287,145.7386475,0.999999285,44.62922287,160.3593597,1,42.79648209,96.21789551,1
4186,93.26902771,147.1345367,0.999999642,44.60440063,160.3662872,1,42.85523224,96.24958801,1
4187,90.67106628,148.1286011,0.999999523,44.61284637,160.4073639,1,42.91791534,96.19480133,1
4188,89.01403809,146.8166046,0.999999642,44.62914276,160.4181213,1,42.97175217,96.21044922,1
4189,86.82958984,146.7908783,0.999999881,44.74088669,160.4924469,1,42.92711258,96.27106476,1
4190,86.14891815,146.8661957,1,44.75779343,160.4949646,1,42.96757889,96.29164124,1
4191,86.17300415,147.448822,1,44.7212944,160.4847565,1,42.91889954,96.26631165,1
4192,86.22695923,147.4998932,1,44.66068268,160.5460052,1,42.91682434,96.21988678,1
4193,86.21051025,147.3303528,1,44.71706009,160.4803619,1,42.91954803,96.18255615,1
4194,86.18680573,147.3334198,1,44.73225403,160.466568,1,42.92196274,96.24856567,1
4195,86.17710114,147.287262,1,44.73977661,160.495285,1,42.87194061,96.22759247,1
4196,86.21131134,147.2595367,1,44.70235062,160.5565491,1,42.96552277,96.18637848,1
4197,85.98865509,147.3083954,1,44.71278381,160.4964752,1,42.89622116,96.18703461,1
4198,84.34980774,147.3466644,1,44.75127029,160.6358948,1,42.81667709,96.20094299,1
4199,81.3655014,147.4668274,0.999999881,44.79092026,160.724411,1,42.84566116,96.28012848,1
4200,78.27030945,147.5489349,0.999999881,44.71459579,160.7889862,1,42.76560211,96.28153992,1
